,admissions,discharges,occupancy,day,holiday,temp,feels_like,temp_min,temp_max
2014-04-03,12.0,4.0,8.0,3,0.0,0.2366666666666666,-4.625000000000001,-1.4045833333333333,2.3354166666666667
2014-04-04,11.0,9.0,10.0,4,0.0,2.3539285714285714,-3.5182142857142855,-0.6392857142857142,4.970714285714286
2014-04-05,12.0,1.0,21.0,5,0.0,2.6835714285714283,-5.528214285714285,1.0196428571428573,4.161785714285715
2014-04-06,8.0,3.0,26.0,6,0.0,0.9079166666666666,-4.64125,-1.2645833333333332,3.205416666666667
2014-04-07,17.0,15.0,28.0,0,0.0,3.7937499999999997,-0.6379166666666667,0.9041666666666665,7.858333333333332
2014-04-08,14.0,16.0,26.0,1,0.0,4.217666666666668,-0.272,1.782,6.493333333333333
2014-04-09,15.0,8.0,33.0,2,0.0,3.2033333333333336,-2.4950000000000006,1.5337500000000004,4.711666666666667
2014-04-10,11.0,15.0,29.0,3,0.0,6.21375,1.1908333333333334,3.3858333333333337,8.899166666666666
2014-04-11,12.0,17.0,24.0,4,0.0,8.695,4.766250000000001,5.7941666666666665,11.271666666666668
2014-04-12,16.0,5.0,35.0,5,0.0,6.085416666666666,2.6908333333333334,2.817083333333333,9.627916666666668
2014-04-13,10.0,6.0,39.0,6,0.0,12.088333333333333,9.122916666666665,8.250833333333334,15.542083333333336
2014-04-14,11.0,11.0,39.0,0,0.0,14.343600000000002,11.743999999999996,8.286800000000001,19.81
2014-04-15,16.0,12.0,43.0,1,0.0,5.943846153846155,2.388974358974359,2.373076923076924,9.07794871794872
2014-04-16,19.0,17.0,45.0,2,0.0,-3.042916666666667,-9.871666666666668,-4.580416666666667,-1.5720833333333333
2014-04-17,11.0,18.0,38.0,3,0.0,1.1470833333333335,-3.7683333333333326,-0.9137499999999994,3.186666666666667
2014-04-18,14.0,11.0,41.0,4,0.0,6.824166666666667,2.1725,4.1695833333333345,9.545
2014-04-19,16.0,6.0,51.0,5,0.0,5.511666666666667,0.9895833333333334,3.6766666666666663,7.355833333333334
2014-04-20,7.0,4.0,54.0,6,0.0,5.5512500000000005,1.700833333333333,2.6633333333333327,8.292916666666665
2014-04-21,14.0,7.0,61.0,0,0.0,11.805833333333334,8.325000000000001,7.844166666666666,16.340833333333336
2014-04-22,20.0,18.0,63.0,1,0.0,10.684666666666665,7.844999999999999,6.8336666666666686,14.607666666666667
2014-04-23,13.0,12.0,64.0,2,0.0,6.395416666666666,-0.07166666666666668,4.3187500000000005,8.238333333333333
2014-04-24,16.0,14.0,66.0,3,0.0,5.535416666666666,-1.0591666666666673,3.6504166666666666,7.3116666666666665
2014-04-25,11.0,19.0,58.0,4,0.0,6.260416666666667,0.5724999999999998,3.984166666666667,8.622916666666667
2014-04-26,13.0,9.0,62.0,5,1.0,6.917083333333333,2.5333333333333337,5.020833333333334,8.35625
2014-04-27,10.0,6.0,66.0,6,1.0,6.627916666666667,1.611666666666667,4.9625,8.054166666666667
2014-04-28,12.0,10.0,68.0,0,1.0,9.142083333333334,4.215833333333333,7.586666666666669,10.914583333333333
2014-04-29,5.0,10.0,63.0,1,1.0,9.400666666666664,4.120666666666666,8.313999999999998,10.597666666666665
2014-04-30,12.0,15.0,60.0,2,1.0,7.207058823529413,3.0232352941176477,5.8500000000000005,8.667647058823528
2014-05-01,11.0,13.0,58.0,3,1.0,9.74609756097561,6.271219512195122,7.741707317073173,11.679024390243905
2014-05-02,9.0,19.0,48.0,4,1.0,9.056666666666667,3.789166666666666,7.218750000000001,10.304583333333335
2014-05-03,12.0,5.0,55.0,5,1.0,9.460416666666667,6.348333333333333,7.0495833333333335,11.690833333333336
2014-05-04,15.0,1.0,69.0,6,1.0,7.109583333333333,2.3229166666666665,4.98125,8.851249999999999
2014-05-05,11.0,14.0,66.0,0,1.0,8.084166666666667,2.970416666666667,6.286666666666666,10.042916666666667
2014-05-06,12.0,11.0,67.0,1,1.0,8.22375,3.5725,6.16875,10.38541666666667
2014-05-07,14.0,11.0,70.0,2,1.0,8.4175,4.189583333333333,6.137083333333334,10.748750000000001
2014-05-08,10.0,16.0,64.0,3,1.0,14.363750000000001,9.487916666666669,11.662083333333335,16.720000000000002
2014-05-09,11.0,16.0,59.0,4,1.0,17.728749999999998,15.172916666666666,13.876666666666667,21.022916666666667
2014-05-10,10.0,7.0,62.0,5,1.0,16.569583333333334,12.962916666666665,12.755416666666667,19.311249999999998
2014-05-11,9.0,7.0,64.0,6,1.0,12.753749999999998,8.289583333333335,9.735833333333334,15.340833333333334
2014-05-12,11.0,12.0,63.0,0,1.0,16.01416666666667,13.698333333333332,13.15458333333333,19.490000000000002
2014-05-13,9.0,10.0,62.0,1,1.0,17.6275,13.9325,13.694583333333334,20.574166666666667
2014-05-14,9.0,11.0,60.0,2,1.0,18.15740740740741,17.28074074074074,14.137407407407407,21.83444444444444
2014-05-15,8.0,12.0,56.0,3,1.0,20.764399999999995,20.207199999999997,15.9516,24.5972
2014-05-16,11.0,20.0,47.0,4,1.0,13.201714285714283,10.868857142857136,9.925714285714285,16.23685714285714
2014-05-17,6.0,7.0,46.0,5,1.0,8.285833333333334,3.337916666666666,6.206666666666667,10.38
2014-05-18,12.0,3.0,55.0,6,1.0,8.687083333333334,4.914583333333334,6.57125,11.03125
2014-05-19,18.0,10.0,63.0,0,1.0,10.608750000000002,7.8725,8.435,13.151666666666662
2014-05-20,8.0,13.0,58.0,1,1.0,13.278749999999997,11.386666666666668,10.479166666666668,16.627083333333335
2014-05-21,7.0,10.0,55.0,2,1.0,16.104999999999997,14.40375,14.237083333333333,17.861250000000002
2014-05-22,6.0,15.0,46.0,3,1.0,16.2824,15.957599999999998,14.420000000000002,18.072000000000003
2014-05-23,9.0,19.0,36.0,4,1.0,12.245483870967739,10.797096774193543,10.503225806451612,13.883870967741936
2014-05-24,20.0,7.0,49.0,5,1.0,12.810769230769232,11.582307692307692,10.401153846153845,15.185000000000002
2014-05-25,9.0,7.0,51.0,6,1.0,14.738333333333332,12.489583333333334,12.192916666666667,17.353333333333328
2014-05-26,17.0,10.0,58.0,0,1.0,18.474166666666665,15.604166666666666,14.918333333333331,21.615
2014-05-27,13.0,19.0,52.0,1,1.0,19.75916666666667,18.166666666666668,16.401666666666667,23.242499999999996
2014-05-28,12.0,10.0,54.0,2,1.0,13.931666666666667,10.362083333333329,11.743333333333332,15.804166666666669
2014-05-29,15.0,18.0,51.0,3,1.0,14.96125,13.198749999999999,13.572083333333332,16.263749999999998
2014-05-30,10.0,13.0,48.0,4,1.0,14.538333333333334,12.718333333333334,12.300416666666669,17.01875
2014-05-31,12.0,8.0,52.0,5,1.0,15.6475,12.4425,12.804166666666667,18.574166666666667
2014-06-01,9.0,6.0,55.0,6,1.0,16.60333333333333,15.07625,13.777916666666668,19.71916666666667
2014-06-02,10.0,9.0,56.0,0,1.0,20.31666666666667,19.68583333333333,16.3075,24.20875
2014-06-03,19.0,13.0,62.0,1,1.0,20.315000000000005,21.26794117647058,16.767647058823528,23.760882352941174
2014-06-04,11.0,11.0,62.0,2,1.0,16.892083333333332,14.112083333333333,14.817916666666674,18.8775
2014-06-05,18.0,15.0,65.0,3,1.0,13.752800000000002,12.080400000000003,11.772,15.716800000000001
2014-06-06,17.0,14.0,68.0,4,1.0,14.287500000000001,12.027916666666668,12.253749999999998,16.249999999999996
2014-06-07,13.0,7.0,74.0,5,1.0,16.365416666666665,15.333333333333334,13.27083333333333,20.25083333333333
2014-06-08,9.0,7.0,76.0,6,1.0,17.648749999999996,17.16583333333334,14.737083333333333,20.826666666666668
2014-06-09,12.0,18.0,70.0,0,1.0,21.444583333333338,19.730833333333333,20.22375,22.678333333333338
